SEM #,Path To Images,Filenames
SEM-UBC DIP-0387,website/Main/Diptera/Piophilidae/,"Parapiophila pectiniventris (1dorsal)  SEM-UBC DIP-0387.jpg, Parapiophila pectiniventris (3lateral)  SEM-UBC DIP-0387.jpg, Parapiophila pectiniventris (4front)  SEM-UBC DIP-0387.jpg, Parapiophila pectiniventris (2ventral)  SEM-UBC DIP-0387.jpg, "
SEM-UBC DIP-0166,website/Main/Diptera/Piophilidae/,"Parapiophila vulgaris (2ventral) .jpg, Parapiophila vulgaris (1dorsal) .jpg, Parapiophila vulgaris (3lateral) .jpg, "
SEM-UBC DIP-0386,website/Main/Diptera/Piophilidae/,"Parapiophila nitidissima (3lateral)  SEM-UBC DIP-0386.jpg, Parapiophila nitidissima (2ventral)  SEM-UBC DIP-0386.jpg, Parapiophila nitidissima (4front)  SEM-UBC DIP-0386.jpg, Parapiophila nitidissima (1dorsal)  SEM-UBC DIP-0386.jpg, "
SEM-UBC DIP-0377,website/Main/Diptera/Piophilidae/,"Boreopiophila tomentosa (4front)  SEM-UBC DIP-0377.jpg, Boreopiophila tomentosa (2ventral)  SEM-UBC DIP-0377.jpg, Boreopiophila tomentosa (1dorsal)  SEM-UBC DIP-0377.jpg, Boreopiophila tomentosa (3lateral)  SEM-UBC DIP-0377.jpg, "
SEM-UBC DIP-0384,website/Main/Diptera/Piophilidae/,"Parapiophila fulviceps (1dorsal)  SEM-UBC DIP-0384.jpg, Parapiophila fulviceps (4front)  SEM-UBC DIP-0384.jpg, Parapiophila fulviceps (2ventral)  SEM-UBC DIP-0384.jpg, Parapiophila fulviceps (3lateral)  SEM-UBC DIP-0384.jpg, "
SEM-UBC DIP-0381,website/Main/Diptera/Piophilidae/,"Parapiophila atrifrons (2ventral) SEM-UBC DIP-0381.jpg, Parapiophila atrifrons (3lateral) SEM-UBC DIP-0381.jpg, Parapiophila atrifrons (1dorsal) SEM-UBC DIP-0381.jpg, Parapiophila atrifrons (4front) SEM-UBC DIP-0381.jpg, "
SEM-UBC DIP-0376,website/Main/Diptera/Piophilidae/,"Amphipogon hyperboreus (2ventral) SEM-UBC DIP-0376.jpg, Amphipogon hyperboreus (4front) SEM-UBC DIP-0376.jpg, Amphipogon hyperboreus (3lateral) SEM-UBC DIP-0376.jpg, Amphipogon hyperboreus (1dorsal) SEM-UBC DIP-0376.jpg, "
SEM-UBC DIP-0172,website/Main/Diptera/Piophilidae/,"Piophila casei (3lateral) .jpg, Piophila casei (4front) .jpg, Piophila casei (2ventral) .jpg, Piophila casei (1dorsal)  .jpg, "
SEM-UBC DIP-0385,website/Main/Diptera/Piophilidae/,"Parapiophila kugluktuk (1dorsal)  SEM-UBC DIP-0385.jpg, Parapiophila kugluktuk (4front)  SEM-UBC DIP-0385.jpg, Parapiophila kugluktuk (2ventral)  SEM-UBC DIP-0385.jpg, Parapiophila kugluktuk (3lateral)  SEM-UBC DIP-0385.jpg, "
SEM-UBC DIP-0388,website/Main/Diptera/Piophilidae/,"Parapiophila penicillata (4front)  SEM-UBC DIP-0388.jpg, Parapiophila penicillata (3lateral)  SEM-UBC DIP-0388.jpg, Parapiophila penicillata (2ventral)  SEM-UBC DIP-0388.jpg, Parapiophila penicillata (1dorsal)  SEM-UBC DIP-0388.jpg, "
SEM-UBC DIP-0374,website/Main/Diptera/Piophilidae/,"Actenoptera hilarella (3lateral) SEM-UBC DIP-0374.jpg, Actenoptera hilarella (4front) SEM-UBC DIP-0374.jpg, Actenoptera hilarella (1dorsal) SEM-UBC DIP-0374.jpg, Actenoptera hilarella (2ventral) SEM-UBC DIP-0374.jpg, "
SEM-UBC DIP-0389,website/Main/Diptera/Piophilidae/,"Parapiophila pseudovulgaris (4front)  SEM-UBC DIP-0389.jpg, Parapiophila pseudovulgaris (3lateral)  SEM-UBC DIP-0389.jpg, Parapiophila pseudovulgaris (1dorsal)  SEM-UBC DIP-0389.jpg, Parapiophila pseudovulgaris (2ventral)  SEM-UBC DIP-0389.jpg, "
SEM-UBC DIP-0161,website/Main/Diptera/Piophilidae/,"Liopiophila varipes (1dorsal).jpg, Liopiophila varipes (3lateral) .jpg, Liopiophila varipes (2ventral) .jpg, Liopiophila varipes (4front) .jpg, "
SEM-UBC DIP-0375,website/Main/Diptera/Piophilidae/,"Allopiophila luteata (1dorsal) SEM-UBC DIP-0375.jpg, Allopiophila luteata (3lateral) SEM-UBC DIP-0375.jpg, Allopiophila luteata (4front) SEM-UBC DIP-0375.jpg, Allopiophila luteata (2ventral) SEM-UBC DIP-0375.jpg, "
SEM-UBC DIP-0392,website/Main/Diptera/Piophilidae/,"Prochyliza nigrimana (1dorsal)  SEM-UBC DIP-0392.jpg, Prochyliza nigrimana (3lateral)  SEM-UBC DIP-0392.jpg, Prochyliza nigrimana (4front)  SEM-UBC DIP-0392.jpg, Prochyliza nigrimana (2ventral)  SEM-UBC DIP-0392.jpg, "
SEM-UBC DIP-0380,website/Main/Diptera/Piophilidae/,"Mycetaulus polypori (2ventral) SEM-UBC DIP-0380.jpg, Mycetaulus polypori (1dorsal) SEM-UBC DIP-0380.jpg, Mycetaulus polypori (3lateral) SEM-UBC DIP-0380.jpg, Mycetaulus polypori (4front) SEM-UBC DIP-0380.jpg, "
SEM-UBC DIP-0378,website/Main/Diptera/Piophilidae/,"Mycetaulus lituratus (2ventral) SEM-UBC DIP-0378.jpg, Mycetaulus lituratus (4front) SEM-UBC DIP-0378.jpg, Mycetaulus lituratus (3lateral) SEM-UBC DIP-0378.jpg, Mycetaulus lituratus (1dorsal) SEM-UBC DIP-0378.jpg, "
SEM-UBC DIP-0074,website/Main/Diptera/Trichoceridae/,"Trichocera columbiana (2ventral) .jpg, Trichocera columbiana (4front) .jpg, Trichocera columbiana (1dorsal) .jpg, Trichocera columbiana (3lateral) .jpg, "
SEM-UBC DIP-0073,website/Main/Diptera/Trichoceridae/,"Paracladura trichoptera male (2ventral) .jpg, Paracladura trichoptera male (4front) .jpg, Paracladura trichoptera male (1dorsal) .jpg, Paracladura trichoptera male (3lateral) .jpg, "
SEM-UBC DIP-0075,website/Main/Diptera/Trichoceridae/,"Trichocera garretti (2ventral) .jpg, Trichocera garretti (3lateral) .jpg, Trichocera garretti (1dorsal) .jpg, "
SEM-UBC DIP-0126,website/Main/Diptera/Cecidomyiidae/,"Cecidomyiidae sp form C (2ventral) .jpg, Cecidomyiidae sp form C (4front) .jpg, Cecidomyiidae sp form C (1dorsal) .jpg, Cecidomyiidae sp form C (3lateral) .jpg, "
SEM-UBC DIP-0123,website/Main/Diptera/Cecidomyiidae/,"Cecidomyiidae sp form A (3lateral) .jpg, Cecidomyiidae sp form A (1dorsal) .jpg, Cecidomyiidae sp form A (2ventral) .jpg, "
SEM-UBC DIP-0122,website/Main/Diptera/Cecidomyiidae/,"Kaltenbachiola canadensis (2ventral) .jpg, Kaltenbachiola canadensis (1dorsal) .jpg, Kaltenbachiola canadensis (3lateral) .jpg, "
SEM-UBC DIP-0124,website/Main/Diptera/Cecidomyiidae/,"Cecidomyiidae sp form B (2ventral) .jpg, Cecidomyiidae sp form B (3lateral)  .jpg, Cecidomyiidae sp form B (1dorsal) .jpg, "
SEM-UBC DIP-0121,website/Main/Diptera/Cecidomyiidae/,"Contarinia juniperina (2ventral) .jpg, Contarinia juniperina (3lateral) .jpg, Contarinia juniperina (1dorsal) .jpg, "
SEM-UBC DIP-0148,website/Main/Diptera/Psilidae/,"Psilidae sp form B (3lateral) .jpg, Psilidae sp form B (1dorsal)   .jpg, Psilidae sp form B (2ventral) .jpg, "
SEM-UBC DIP-0146,website/Main/Diptera/Psilidae/,"Psila rosae (1dorsal) .jpg, Psila rosae (3lateral) .jpg, Psila rosae (2ventral) .jpg, Psila rosae (4front) .jpg, "
SEM-UBC DIP-0151,website/Main/Diptera/Psilidae/,"Psilidae sp form E with pupal case (3lateral) .jpg, Psilidae sp form E (4front) .jpg, Psilidae sp form E with pupal case (1dorsal) .jpg, "
SEM-UBC DIP-0152,website/Main/Diptera/Psilidae/,"Psilidae sp form F (1dorsal)  .jpg, Psilidae sp form F (2ventral) .jpg, Psilidae sp form F (3lateral) .jpg, "
SEM-UBC DIP-0147,website/Main/Diptera/Psilidae/,"Psilidae sp form A (2ventral) .jpg, Psilidae sp form A (1dorsal) .jpg, Psilidae sp form A (3lateral) .jpg, "
SEM-UBC DIP-0150,website/Main/Diptera/Psilidae/,"Psilidae sp form D (3lateral) .jpg, Psilidae sp form D (1dorsal)  .jpg, Psilidae sp form D (2ventral) .jpg, "
SEM-UBC DIP-0149,website/Main/Diptera/Psilidae/,"Psilidae sp form C (3lateral) .jpg, Psilidae sp form C (2ventral) .jpg, Psilidae sp form C (1dorsal) .jpg, "
SEM-UBC DIP-0130,website/Main/Diptera/Psychodidae/,"Psychodidae sp form C (3lateral) .jpg, Psychodidae sp form C (1dorsal) .jpg, Psychodidae sp form C (2ventral) .jpg, "
SEM-UBC DIP-0128,website/Main/Diptera/Psychodidae/,"Psychodidae sp form A (1dorsal) .jpg, Psychodidae sp form A (2ventral) .jpg, Psychodidae sp form A (4front) .jpg, Psychodidae sp form A (3lateral) .jpg, "
SEM-UBC DIP-0131,website/Main/Diptera/Psychodidae/,"Psychodidae sp form D (3lateral) .jpg, Psychodidae sp form D (1dorsal) .jpg, Psychodidae sp form D (2ventral) .jpg, "
SEM-UBC DIP-0132,website/Main/Diptera/Psychodidae/,"Psychodidae sp form E (3lateral) .jpg, Psychodidae sp form E (1dorsal) .jpg, Psychodidae sp form E (2ventral) .jpg, "
SEM-UBC DIP-0129,website/Main/Diptera/Psychodidae/,"Psychodidae sp form B (1dorsal) .jpg, Psychodidae sp form B (3lateral) .jpg, Psychodidae sp form B (2ventral) .jpg, "
SEM-UBC ASI-0108,website/Main/Diptera/Asilidae/,"Rhadiurgus variablis female (2ventral) .jpg, Rhadiurgus variablis female (1dorsal) .jpg, Rhadiurgus variablis female (3lateral) .jpg, "
SEM-UBC ASI-0035,website/Main/Diptera/Asilidae/,"Efferia coulei male (1dorsal) .jpg, Efferia coulei male (2ventral) .jpg, Efferia coulei male (3lateral) .jpg, "
SEM-UBC ASI-0081,website/Main/Diptera/Asilidae/,"Lasiopogon quadrivittatus male (2ventral) .jpg, Lasiopogon quadrivittatus male (1dorsal) .jpg, Lasiopogon quadrivittatus male (3lateral) .jpg, "
SEM-UBC ASI-0018,website/Main/Diptera/Asilidae/,"Scleropogon bradleyi male (3lateral).jpg, Scleropogon bradleyi male (1dorsal).jpg, Scleropogon bradleyi male (2ventral).jpg, "
SEM-UBC ASI-0010,website/Main/Diptera/Asilidae/,"Eudioctria sackeni (4front) .jpg, Eudioctria sackeni (1dorsal) .jpg, Eudioctria sackeni (2ventral) .jpg, "
SEM-UBC ASI-0116,website/Main/Diptera/Asilidae/,"Stichpogon trifasciatus male (3lateral) .jpg, Stichpogon trifasciatus male (4front) .jpg, Stichpogon trifasciatus male (1dorsal) .jpg, Stichpogon trifasciatus male (2ventral) .jpg, "
SEM-UBC ASI-0075,website/Main/Diptera/Asilidae/,"Lasiopogon hinei (2ventral) .jpg, Lasiopogon hinei (1dorsal) .jpg, Lasiopogon hinei (3lateral) .jpg, "
SEM-UBC ASI-0033,website/Main/Diptera/Asilidae/,"Efferia benedicti male (2ventral) .jpg, Efferia benedicti male (1dorsal) .jpg, Efferia benedicti male (3lateral) .jpg, "
SEM-UBC ASI-0053,website/Main/Diptera/Asilidae/,"Laphria asturina (1dorsal) .jpg, Laphria asturina (3lateral) .jpg, Laphria asturina (2ventral) .jpg, "
SEM-UBC ASI-0098,website/Main/Diptera/Asilidae/,"Nevadasilus auriannulatus female (1dorsal) .jpg, Nevadasilus auriannulatus female (3lateral) .jpg, Nevadasilus auriannulatus female (2ventral) .jpg, "
SEM-UBC ASI-0103,website/Main/Diptera/Asilidae/,"Proctacanthus milbertii male (1dorsal) .jpg, Proctacanthus milbertii male (3lateral) .jpg, Proctacanthus milbertii male (2ventral) .jpg, "
SEM-UBC ASI-0037,website/Main/Diptera/Asilidae/,"Efferia frewingi male (3lateral) .jpg, Efferia frewingi male (1dorsal) .jpg, Efferia frewingi male (2ventral) .jpg, "
SEM-UBC ASI-0050,website/Main/Diptera/Asilidae/,"Holopogon stellatus female (1dorsal) .jpg, Holopogon stellatus female (3lateral) .jpg, Holopogon stellatus female (2ventral) .jpg, Holopogon stellatus female (4front) .jpg, "
SEM-UBC ASI-0017,website/Main/Diptera/Asilidae/,"Dicolonus simplex (2ventral).jpg, Dicolonus simplex (1dorsal).jpg, Dicolonus simplex (3lateral).jpg, "
SEM-UBC ASI-0038,website/Main/Diptera/Asilidae/,"Efferia frewingi female (3lateral) .jpg, Efferia frewingi female (1dorsal) .jpg, Efferia frewingi female (2ventral) .jpg, "
SEM-UBC ASI-0117,website/Main/Diptera/Asilidae/,"Willistonina bilineata (2ventral) .jpg, Willistonina bilineata (3lateral).jpg, Willistonina bilineata (1dorsal) .jpg, Willistonina bilineata (4front) .jpg, "
SEM-UBC ASI-0109,website/Main/Diptera/Asilidae/,"Scleropogon coyote female (2ventral) .jpg, Scleropogon coyote female (1dorsal) .jpg, Scleropogon coyote female (3lateral) .jpg, "
SEM-UBC ASI-0076,website/Main/Diptera/Asilidae/,"Lasiopogon monticola male (3lateral) .jpg, Lasiopogon monticola male (2ventral) .jpg, Lasiopogon monticola male (1dorsal).jpg, "
SEM-UBC ASI-0107,website/Main/Diptera/Asilidae/,"Rhadiurgus variablis male (3lateral) .jpg, Rhadiurgus variablis male (4front) .jpg, Rhadiurgus variablis male (2ventral) .jpg, Rhadiurgus variablis male (1dorsal) .jpg, "
SEM-UBC ASI-0079,website/Main/Diptera/Asilidae/,"Lasiopogon pacificus female (1dorsal) .jpg, Lasiopogon pacificus female (3lateral) .jpg, Lasiopogon pacificus female (2ventral) .jpg, "
SEM-UBC ASI-0068,website/Main/Diptera/Asilidae/,"Lasiopogon aldrichii male (4front) .jpg, Lasiopogon aldrichii male (2ventral) .jpg, Lasiopogon aldrichii male (3lateral) .jpg, Lasiopogon aldrichii male (1dorsal) .jpg, "
SEM-UBC ASI-0030,website/Main/Diptera/Asilidae/,"Cyrtopogon willistoni (3lateral) .jpg, Cyrtopogon willistoni (1dorsal) .jpg, Cyrtopogon willistoni (2ventral) .jpg, "
SEM-UBC ASI-0064,website/Main/Diptera/Asilidae/,"Laphria sadales (1dorsal) .jpg, Laphria sadales (2ventral) .jpg, Laphria sadales (3lateral) .jpg, "
SEM-UBC ASI-0032,website/Main/Diptera/Asilidae/,"Dicropaltum mesae female (3lateral) .jpg, Dicropaltum mesae female (1dorsal) .jpg, Dicropaltum mesae female (2ventral) .jpg, "
SEM-UBC ASI-0062,website/Main/Diptera/Asilidae/,"Laphria partitor (1dorsal) .jpg, Laphria partitor (3lateral) .jpg, Laphria partitor (2ventral) .jpg, "
SEM-UBC ASI-0058,website/Main/Diptera/Asilidae/,"Laphria franciscana (3lateral) .jpg, Laphria franciscana (1dorsal) .jpg, Laphria franciscana (2ventral) .jpg, "
SEM-UBC ASI-0019,website/Main/Diptera/Asilidae/,"Callinicus pollenius (2ventral) .jpg, Callinicus pollenius (1dorsal) .jpg, Callinicus pollenius (4front) .jpg, Callinicus pollenius (3lateral) .jpg, "
SEM-UBC ASI-0104,website/Main/Diptera/Asilidae/,"Proctacanthus milbertii female (3lateral) .jpg, Proctacanthus milbertii female (1dorsal) .jpg, Proctacanthus milbertii female (2ventral) .jpg, "
SEM-UBC ASI-0057,website/Main/Diptera/Asilidae/,"Laphria ferox (1dorsal) .jpg, Laphria ferox (3lateral) .jpg, Laphria ferox (2ventral) .jpg, "
SEM-UBC ASI-0065,website/Main/Diptera/Asilidae/,"Laphria ventralis (2ventral) .jpg, Laphria ventralis (1dorsal) .jpg, Laphria ventralis (3lateral) .jpg, "
SEM-UBC ASI-0027,website/Main/Diptera/Asilidae/,"Cyrtopogon inversus (2ventral) .jpg, Cyrtopogon inversus (1dorsal) .jpg, Cyrtopogon inversus (3lateral) .jpg, "
SEM-UBC ASI-0122,website/Main/Diptera/Asilidae/,"Machimus erythocnemius male (3lateral) SEM-UBC ASI-0122.jpg, Machimus erythocnemius male (1dorsal) SEM-UBC ASI-0122.jpg, Machimus erythocnemius male (4front) SEM-UBC ASI-0122.jpg, Machimus erythocnemius male (2ventral) SEM-UBC ASI-0122.jpg, "
SEM-UBC ASI-0043,website/Main/Diptera/Asilidae/,"Eucyrtopogon albibarbis (3lateral) .jpg, Eucyrtopogon albibarbis (4front) .jpg, Eucyrtopogon albibarbis (1dorsal) .jpg, Eucyrtopogon albibarbis (2ventral) .jpg, "
SEM-UBC ASI-0041,website/Main/Diptera/Asilidae/,"Efferia staminea male (3lateral) .jpg, Efferia staminea male (1dorsal) .jpg, Efferia staminea male (2ventral) .jpg, "
SEM-UBC ASI-0115,website/Main/Diptera/Asilidae/,"Stenopogon rufibarbis female (3lateral) .jpg, Stenopogon rufibarbis female (1dorsal) .jpg, Stenopogon rufibarbis female (2ventral) .jpg, "
SEM-UBC ASI-0072,website/Main/Diptera/Asilidae/,"Lasiopogon cinereus female Broken (3lateral) .jpg, Lasiopogon cinereus female Broken (1dorsal) .jpg, Lasiopogon cinereus female Broken (2ventral) .jpg, "
SEM-UBC ASI-0066,website/Main/Diptera/Asilidae/,"Laphria vivax (2ventral) .jpg, Laphria vivax (1dorsal) .jpg, Laphria vivax (3lateral) .jpg, "
SEM-UBC ASI-0106,website/Main/Diptera/Asilidae/,"Proctacanthus occidentalis female (1dorsal) .jpg, Proctacanthus occidentalis female (3lateral) .jpg, Proctacanthus occidentalis female (2ventral) .jpg, Proctacanthus occidentalis female (4front) .jpg, "
SEM-UBC ASI-0023,website/Main/Diptera/Asilidae/,"Cyrtopogon dasyllis (1dorsal) .jpg, Cyrtopogon dasyllis (3lateral) .jpg, Cyrtopogon dasyllis (2ventral) .jpg, "
SEM-UBC ASI-0093,website/Main/Diptera/Asilidae/,"Myelaphus lobicornis female (2ventral) .jpg, Myelaphus lobicornis female (1dorsal) .jpg, Myelaphus lobicornis female (3lateral) .jpg, "
SEM-UBC ASI-0084,website/Main/Diptera/Asilidae/,"Lasiopogon yukonensis (1dorsal) .jpg, Lasiopogon yukonensis (2ventral) .jpg, Lasiopogon yukonensis (3lateral) .jpg, "
SEM-UBC ASI-0012,website/Main/Diptera/Asilidae/,"Efferia albibarbis female (3lateral) .jpg, Efferia albibarbis female (1dorsal) .jpg, Efferia albibarbis female (4front) .jpg, Efferia albibarbis female (2ventral) .jpg, "
SEM-UBC ASI-0070,website/Main/Diptera/Asilidae/,"Lasiopogon canus (2ventral) .jpg, Lasiopogon canus (1dorsal) .jpg, Lasiopogon canus (3lateral) .jpg, "
SEM-UBC ASI-0060,website/Main/Diptera/Asilidae/,"Laphria insignis (1dorsal) .jpg, Laphria insignis (2ventral) .jpg, Laphria insignis (3lateral) .jpg, "
SEM-UBC ASI-0014,website/Main/Diptera/Asilidae/,"Efferia okanagana form A (3lateral).jpg, Efferia okanagana form A (2ventral).jpg, Efferia okanagana form A (1dorsal).jpg, "
SEM-UBC ASI-0114,website/Main/Diptera/Asilidae/,"Stenopogon rufibarbis male (1dorsal) .jpg, Stenopogon rufibarbis male (3lateral) .jpg, Stenopogon rufibarbis male (2ventral) .jpg, "
SEM-UBC DIP-0118,website/Main/Diptera/Sciaridae/,"Cyrtopogon planitarsus (2ventral) SEM-UBC DIP-0118.jpg, Cyrtopogon planitarsus (1dorsal)  SEM-UBC DIP-0118.jpg, Cyrtopogon planitarsus (3lateral) SEM-UBC DIP-0118.jpg, Schwenkfeldina sp (1dorsal) .jpg, Schwenkfeldina sp (2ventral) .jpg, Schwenkfeldina sp (4front) .jpg, Schwenkfeldina sp (3lateral) .jpg, "
SEM-UBC ASI-0049,website/Main/Diptera/Asilidae/,"Heteropogon senilis (1dorsal) .jpg, Heteropogon senilis (3lateral) .jpg, Heteropogon senilis (4front) .jpg, Heteropogon senilis (2ventral) .jpg, "
SEM-UBC ASI-0126,website/Main/Diptera/Asilidae/,"Efferia cana female (3lateral) SEM-UBC ASI-0126.jpg, Efferia cana female (2ventral) SEM-UBC ASI-0126.jpg, Efferia cana female (4front) SEM-UBC ASI-0126.jpg, Efferia cana female (1dorsal) SEM-UBC ASI-0126.jpg, "
SEM-UBC ASF-0018,website/Main/Diptera/Asilidae/,"Scleropogon bradleyi male (4front).jpg, "
SEM-UBC ASI-0031,website/Main/Diptera/Asilidae/,"Dicropaltum mesae male (3lateral) .jpg, Dicropaltum mesae male (4front) .jpg, Dicropaltum mesae male (1dorsal) .jpg, Dicropaltum mesae male (2ventral) .jpg, "
SEM-UBC ASI-0100,website/Main/Diptera/Asilidae/,"Pogonosoma ridingsi (1dorsal) .jpg, Pogonosoma ridingsi (2ventral) .jpg, Pogonosoma ridingsi (4front) .jpg, "
SEM-UBC ASI-0094,website/Main/Diptera/Asilidae/,"Neoitamus brevicomus (2ventral) .jpg, Neoitamus brevicomus (1dorsal) .jpg, Neoitamus brevicomus (4front) .jpg, Neoitamus brevicomus (3lateral) .jpg, "
SEM-UBC ASI-0112,website/Main/Diptera/Asilidae/,"Stenopogon inquinatus male (3lateral) .jpg, Stenopogon inquinatus male (1dorsal) .jpg, Stenopogon inquinatus male (2ventral) .jpg, Stenopogon inquinatus male (4front) .jpg, "
SEM-UBC ASI-0007,website/Main/Diptera/Asilidae/,"Dioctria pusio (3lateral) .jpg, Dioctria pusio (1dorsal) .jpg, Dioctria pusio (2ventral) .jpg, "
SEM-UBC ASI-0025,website/Main/Diptera/Asilidae/,"Cyrtopogon fumipennis (1dorsal) .jpg, Cyrtopogon fumipennis (3lateral) .jpg, Cyrtopogon fumipennis (2ventral) .jpg, "
SEM-UBC ASI-0020,website/Main/Diptera/Asilidae/,"Cyrtopogon auratus (3lateral) .jpg, Cyrtopogon auratus (2ventral) .jpg, Cyrtopogon auratus (1dorsal) .jpg, "
SEM-UBC ASI-0102,website/Main/Diptera/Asilidae/,"Proctacanthella cacopiloga female (3lateral) .jpg, Proctacanthella cacopiloga female (2ventral) .jpg, Proctacanthella cacopiloga female (1dorsal).jpg, "
SEM-UBC ASI-0119,website/Main/Diptera/Asilidae/,"Megaphorus willistoni (2ventral) SEM-UBC ASI-0119.jpg, Megaphorus willistoni (4front) SEM-UBC ASI-0119.jpg, Megaphorus willistoni (3lateral) SEM-UBC ASI-0119.jpg, Megaphorus willistoni (1dorsal) SEM-UBC ASI-0119.jpg, "
SEM-UBC ASI-0124,website/Main/Diptera/Asilidae/,"Machimus vescus male (1dorsal) SEM-UBC ASI-0124.jpg, Machimus vescus male (4front) SEM-UBC ASI-0124.jpg, Machimus vescus male (2ventral) SEM-UBC ASI-0124.jpg, Machimus vescus male (3lateral) SEM-UBC ASI-0124.jpg, "
SEM-UBC ASI-0046,website/Main/Diptera/Asilidae/,"Eucyrtopogon diversipilosus (2ventral) .jpg, Eucyrtopogon diversipilosus (1dorsal) .jpg, Eucyrtopogon diversipilosus (3lateral) .jpg, "
SEM-UBC ASI-0085,website/Main/Diptera/Asilidae/,"Leptogaster fornicata (4front) .jpg, Leptogaster fornicata (1dorsal) .jpg, Leptogaster fornicata (3lateral) .jpg, Leptogaster fornicata (2ventral) .jpg, "
SEM-UBC ASI-0077,website/Main/Diptera/Asilidae/,"Lasiopogon monticola female (1dorsal) .jpg, Lasiopogon monticola female (2ventral).jpg, Lasiopogon monticola female (3lateral) .jpg, "
SEM-UBC ASI-0015,website/Main/Diptera/Asilidae/,"Comantella pacifica male (3lateral).jpg, Comantella pacifica male (2ventral).jpg, Comantella pacifica male (1dorsal).jpg, "
SEM-UBC ASI-0092,website/Main/Diptera/Asilidae/,"Myelaphus lobicornis male (2ventral) .jpg, Myelaphus lobicornis male (4front) .jpg, Myelaphus lobicornis male (1dorsal) .jpg, Myelaphus lobicornis male (3lateral) .jpg, "
SEM-UBC ASI-0022,website/Main/Diptera/Asilidae/,"Cyrtopogon bimaculatus (2ventral) .jpg, Cyrtopogon bimaculatus (1dorsal) .jpg, Cyrtopogon bimaculatus (3lateral) .jpg, "
SEM-UBC ASI-0086,website/Main/Diptera/Asilidae/,"Lestomiya sabulona male (4front) .jpg, Lestomiya sabulona male (2ventral) .jpg, Lestomiya sabulona male (3lateral) .jpg, Lestomiya sabulona male (1dorsal) .jpg, "
SEM-UBC ASI-0045,website/Main/Diptera/Asilidae/,"Eucyrtopogon comantis (1dorsal) .jpg, Eucyrtopogon comantis (2ventral) .jpg, Eucyrtopogon comantis (3lateral) .jpg, "
SEM-UBC ASI-0091,website/Main/Diptera/Asilidae/,"Machimus paropus (1dorsal) .jpg, Machimus paropus (2ventral).jpg, Machimus paropus (3lateral) .jpg, "
SEM-UBC DIP-0120,website/Main/Diptera/Asilidae/,"Cyrtopogon dubius (1dorsal) SEM-UBC DIP-0120.jpg, Cyrtopogon dubius (3lateral)  SEM-UBC DIP-0120.jpg, Cyrtopogon dubius (2ventral)  SEM-UBC DIP-0120.jpg, "
SEM-UBC ASI-0061,website/Main/Diptera/Asilidae/,"Laphria janus (3lateral) .jpg, Laphria janus (1dorsal) .jpg, Laphria janus (2ventral) .jpg, "
SEM-UBC ASI-0088,website/Main/Diptera/Asilidae/,"Machimus callidus (3lateral) .jpg, Machimus callidus (1dorsal) .jpg, Machimus callidus (4front) .jpg, Machimus callidus (2ventral) .jpg, "
SEM-UBC ASI-0083,website/Main/Diptera/Asilidae/,"Lasiopogon willametti female (1dorsal) .jpg, Lasiopogon willametti female (2ventral) .jpg, Lasiopogon willametti female (3lateral) .jpg, "
SEM-UBC ASI-0071,website/Main/Diptera/Asilidae/,"Lasiopogon cinereus male (4front) .jpg, Lasiopogon cinereus male (1dorsal) .jpg, Lasiopogon cinereus male (3lateral) .jpg, Lasiopogon cinereus male (2ventral) .jpg, "
SEM-UBC ASI-0034,website/Main/Diptera/Asilidae/,"Efferia benedicti female (1dorsal) .jpg, Efferia benedicti female (2ventral) .jpg, Efferia benedicti female (3lateral) .jpg, "
SEM-UBC ASI-0074,website/Main/Diptera/Asilidae/,"Lasiopogon fumipennis female (2ventral) .jpg, Lasiopogon fumipennis female (1dorsal) .jpg, Lasiopogon fumipennis female (3lateral) .jpg, "
SEM-UBC ASI-0127,website/Main/Diptera/Asilidae/,"Efferia cana male (3lateral) SEM-UBC ASI-0127.jpg, Efferia cana male (4front) SEM-UBC ASI-0127.jpg, Efferia cana male (2ventral) SEM-UBC ASI-0127.jpg, Efferia cana male (1dorsal) SEM-UBC ASI-0127.jpg, "
SEM-UBC ASI-0047,website/Main/Diptera/Asilidae/,"Eucyrtopogon nebulo (3lateral) .jpg, Eucyrtopogon nebulo (2ventral) .jpg, Eucyrtopogon nebulo (1dorsal) .jpg, "
SEM-UBC ASI-0059,website/Main/Diptera/Asilidae/,"Laphria gilva (2ventral) .jpg, Laphria gilva (1dorsal) .jpg, Laphria gilva (3lateral) .jpg, "
SEM-UBC ASI-0016,website/Main/Diptera/Asilidae/,"Comantella pacifica female (2ventral).jpg, Comantella pacifica female (3lateral).jpg, Comantella pacifica female (1dorsal).jpg, "
SEM-UBC ASI-0051,website/Main/Diptera/Asilidae/,"Laphria asackeni (2ventral) .jpg, Laphria asackeni (1dorsal) .jpg, Laphria asackeni (4front) .jpg, Laphria asackeni (3lateral) .jpg, "
SEM-UBC ASI-0028,website/Main/Diptera/Asilidae/,"Cyrtopogon montanus (3lateral) .jpg, Cyrtopogon montanus (1dorsal) .jpg, Cyrtopogon montanus (2ventral) .jpg, "
SEM-UBC ASI-0021,website/Main/Diptera/Asilidae/,"Cyrtopogon banksi (2ventral) .jpg, Cyrtopogon banksi (1dorsal) .jpg, Cyrtopogon banksi (3lateral) .jpg, "
