SEM #,Path To Images,Filenames
SEM-UBC COL-2108,Coleoptera/Dytiscidae/,"Acilius semisulcatus female (1dorsal) .jpg, Acilius semisulcatus female (2ventral) .jpg, Acilius semisulcatus female (3lateral) .jpg, "
SEM-UBC COL-24064,Coleoptera/Dytiscidae/,"Coelambus impressopunctatus (2ventral).jpg, Coelambus impressopunctatus (1dorsal).jpg, Coelambus impressopunctatus (3lateral).jpg, "
SEM-UBC COL-4608,Coleoptera/Dytiscidae/,"Ilybius hypomelas male (1dorsal).jpg, Ilybius hypomelas male (2ventral).jpg, Ilybius hypomelas male (3lateral).jpg, "
SEM-UBC COL-4463,Coleoptera/Dytiscidae/,"Ilybius erichsoni (1dorsal).jpg, Ilybius erichsoni (2ventral).jpg, Ilybius erichsoni (3lateral).jpg, "
SEM-UBC COL-22737,Coleoptera/Dytiscidae/,"Coelambus novemlineatus hudsonicus (1dorsal).jpg, Coelambus novemlineatus hudsonicus (2ventral).jpg, Coelambus novemlineatus hudsonicus (3lateral).jpg, "
SEM-UBC COL-24028,Coleoptera/Dytiscidae/,"Dytiscus marginicollis male (2ventral).jpg, Dytiscus marginicollis male (1dorsal).jpg, Dytiscus marginicollis male (tarsal pad detail).jpg, Dytiscus marginicollis male (3lateral).jpg, "
SEM-UBC COL-24116,Coleoptera/Dytiscidae/,"Rhantus wallisi female (3lateral).jpg, Rhantus wallisi female (2ventral).jpg, Rhantus wallisi female (1dorsal).jpg, "
SEM-UBC COL-24124,Coleoptera/Dytiscidae/,"Stictotarsus striatellus (3lateral).jpg, Stictotarsus striatellus (1dorsal).jpg, Stictotarsus striatellus (2ventral).jpg, "
SEM-UBC COL-24113,Coleoptera/Dytiscidae/,"Rhantus suturellus male (1dorsal) .jpg, Rhantus suturellus male (2ventral).jpg, Rhantus suturellus male (3lateral).jpg, "
SEM-UBC COL-2451,Coleoptera/Dytiscidae/,"Agabus arcticus (3lateral).jpg, Agabus arcticus (1dorsal).jpg, Agabus arcticus (2ventral).jpg, "
SEM-UBC COL-24111,Coleoptera/Dytiscidae/,"Rhantus gutticollis (2ventral).jpg, Rhantus gutticollis (3lateral).jpg, Rhantus gutticollis (1dorsal).jpg, "
SEM-UBC COL-24054,Coleoptera/Dytiscidae/,"Hydroporus sinuatipes (3lateral).jpg, Hydroporus sinuatipes (1dorsal).jpg, Hydroporus sinuatipes (2ventral).jpg, "
SEM-UBC COL-22601,Coleoptera/Dytiscidae/,"Hydroporus lapponum (3lateral).jpg, Hydroporus lapponum (2ventral).jpg, Hydroporus lapponum (1dorsal) .jpg, "
SEM-UBC COL-2056,Coleoptera/Dytiscidae/,"Acilius athabascae (2ventral).jpg, Acilius athabascae (1dorsal).jpg, Acilius athabascae (5genitalia).jpg, Acilius athabascae (3lateral).jpg, "
SEM-UBC COL-24053,Coleoptera/Dytiscidae/,"Hydroporus signatus (1dorsal).jpg, Hydroporus signatus (3lateral).jpg, Hydroporus signatus (2ventral).jpg, "
SEM-UBC COL-24104,Coleoptera/Dytiscidae/,"Oreodytes obesus cordillerensis (2ventral).jpg, Oreodytes obesus cordillerensis (1dorsal).jpg, Oreodytes obesus cordillerensis (3lateral).jpg, "
SEM-UBC COL-24014,Coleoptera/Dytiscidae/,"Coptotomus longulus female (3lateral).jpg, Coptotomus longulus female (1dorsal).jpg, Coptotomus longulus female (2ventral).jpg, "
SEM-UBC COL-22426,Coleoptera/Dytiscidae/,"Agabus zetterstedti (3lateral).jpg, Agabus zetterstedti (2ventral).jpg, Agabus zetterstedti (1dorsal).jpg, "
SEM-UBC COL-24099,Coleoptera/Dytiscidae/,"Oreodytes alaskanus (2ventral).jpg, Oreodytes alaskanus (1dorsal).jpg, Oreodytes alaskanus (3lateral).jpg, "
SEM-UBC COL-22516,Coleoptera/Dytiscidae/,"Dytiscus harrisii male (2ventral).jpg, Dytiscus harrisii male (1dorsal) .jpg, Dytiscus harrisii male (3lateral).jpg, "
SEM-UBC COL-24084,Coleoptera/Dytiscidae/,"Ilybius fraterculus (1dorsal).jpg, Ilybius fraterculus (3lateral).jpg, Ilybius fraterculus (2ventral).jpg, "
SEM-UBC COL-24046,Coleoptera/Dytiscidae/,"Hydroporus morio (2ventral).jpg, Hydroporus morio (1dorsal).jpg, Hydroporus morio (3lateral).jpg, "
SEM-UBC COL-4370,Coleoptera/Dytiscidae/,"Ilybius confertus female (2ventral).jpg, Ilybius confertus female (1dorsal).jpg, Ilybius confertus female (3lateral).jpg, "
SEM-UBC COL-22635,Coleoptera/Dytiscidae/,"Hydroporus nigellus (3lateral).jpg, Hydroporus nigellus (1dorsal).jpg, Hydroporus nigellus (2ventral).jpg, "
SEM-UBC COL-2080,Coleoptera/Dytiscidae/,"Agabus ajax male (3lateral).jpg, Agabus ajax male (2ventral).jpg, Agabus ajax male (1dorsal).jpg, "
SEM-UBC COL-24080,Coleoptera/Dytiscidae/,"Coelambus turbidus (3lateral).jpg, Coelambus turbidus (2ventral).jpg, Coelambus turbidus (1dorsal).jpg, "
SEM-UBC COL-24027,Coleoptera/Dytiscidae/,"Dytiscus hatchi female (3lateral).jpg, Dytiscus hatchi female (1dorsal).jpg, Dytiscus hatchi female (2ventral).jpg, "
SEM-UBC COL-5010,Coleoptera/Dytiscidae/,"Agabus obliteratus male (2ventral).jpg, Agabus obliteratus male (1dorsal).jpg, Agabus obliteratus male (3lateral).jpg, "
SEM-UBC COL-4695,Coleoptera/Dytiscidae/,"Agabus leptapsis female (3lateral).jpg, Agabus leptapsis female (2ventral).jpg, Agabus leptapsis female (1dorsal).jpg, "
SEM-UBC COL-20218,Coleoptera/Dytiscidae/,"Agabus oblongulus (5genitalia).jpg, Agabus oblongulus (3lateral).jpg, Agabus oblongulus (1dorsal).jpg, Agabus oblongulus (2ventral).jpg, "
SEM-UBC COL-23990,Coleoptera/Dytiscidae/,"Agabus tristis (3lateral).jpg, Agabus tristis (1dorsal).jpg, Agabus tristis (2ventral).jpg, "
SEM-UBC COL-24003,Coleoptera/Dytiscidae/,"Ilybius vancouverensis (2ventral).jpg, Ilybius vancouverensis (1dorsal).jpg, Ilybius vancouverensis (3lateral).jpg, "
SEM-UBC COL-4636,Coleoptera/Dytiscidae/,"Agabus inscriptus (2ventral).jpg, Agabus inscriptus (1dorsal).jpg, Agabus inscriptus (3lateral).jpg, "
SEM-UBC COL-32511,Coleoptera/Dytiscidae/,"Laccornis conoideus (2ventral) SEM-UBC COL-32511.jpg, Laccornis conoideus (3lateral) SEM-UBC COL-32511.jpg, Laccornis conoideus (1dorsal) SEM-UBC COL-32511.jpg, "
SEM-UBC COL-4411,Coleoptera/Dytiscidae/,"Ilybius discors male (2ventral).jpg, Ilybius discors male (1dorsal).jpg, Ilybius discors male (3lateral).jpg, "
SEM-UBC COL-22442,Coleoptera/Dytiscidae/,"Colymbetes dolabratus male (3lateral).jpg, Colymbetes dolabratus male (1dorsal).jpg, Colymbetes dolabratus male (2ventral).jpg, "
SEM-UBC COL-24030,Coleoptera/Dytiscidae/,"Graphoderus liberus (2ventral).jpg, Graphoderus liberus (1dorsal).jpg, Graphoderus liberus (3lateral).jpg, "
SEM-UBC COL-24112,Coleoptera/Dytiscidae/,"Rhantus sericans (3lateral).jpg, Rhantus sericans (1dorsal).jpg, Rhantus sericans (2ventral).jpg, "
SEM-UBC COL-24122,Coleoptera/Dytiscidae/,"Boreonectes griseostriatus (1dorsal).jpg, Boreonectes griseostriatus (2ventral).jpg, Boreonectes griseostriatus (3lateral).jpg, "
SEM-UBC COL-2600,Coleoptera/Dytiscidae/,"Ilybiosoma bjorkmanae (3lateral).jpg, Ilybiosoma bjorkmanae (1dorsal).jpg, Ilybiosoma bjorkmanae (2ventral).jpg, "
SEM-UBC COL-24036,Coleoptera/Dytiscidae/,"Hydaticus aruspex female (2ventral).jpg, Hydaticus aruspex female (3lateral).jpg, Hydaticus aruspex female (1dorsal).jpg, "
SEM-UBC COL-2526,Coleoptera/Dytiscidae/,"Agabus austinii female (3lateral).jpg, Agabus austinii female (2ventral).jpg, Agabus austinii female (1dorsal).jpg, "
SEM-UBC COL-24034,Coleoptera/Dytiscidae/,"Graphoderus perplexus female (1dorsal).jpg, Graphoderus perplexus female (2ventral).jpg, Graphoderus perplexus female (3lateral).jpg, "
SEM-UBC COL-24123,Coleoptera/Dytiscidae/,"Boreonectes spenceri (2ventral).jpg, Boreonectes spenceri (1dorsal).jpg, Boreonectes spenceri (3lateral).jpg, "
SEM-UBC COL-24013,Coleoptera/Dytiscidae/,"Coptotomus longulus male (3lateral).jpg, Coptotomus longulus male (2ventral).jpg, Coptotomus longulus male (1dorsal).jpg, "
SEM-UBC COL-24024,Coleoptera/Dytiscidae/,"Dytiscus fasciventris female (1dorsal).jpg, Dytiscus fasciventris female (2ventral).jpg, Dytiscus fasciventris female (3lateral).jpg, "
SEM-UBC COL-32510,Coleoptera/Dytiscidae/,"Liodessus cantralli (3lateral) SEM-UBC COL-32510.jpg, Liodessus cantralli (2ventral) SEM-UBC COL-32510.jpg, Liodessus cantralli (1dorsal) SEM-UBC COL-32510.jpg, "
SEM-UBC COL-24007,Coleoptera/Dytiscidae/,"Colymbetes densus male (2ventral).jpg, Colymbetes densus male (1dorsal).jpg, Colymbetes densus male (3lateral).jpg, "
SEM-UBC COL-24089,Coleoptera/Dytiscidae/,"Laccophilus biguttatus (3lateral).jpg, Laccophilus biguttatus (1dorsal).jpg, Laccophilus biguttatus (2ventral).jpg, "
SEM-UBC COL-24119,Coleoptera/Dytiscidae/,"Sanfilippodytes pacificus (1dorsal).jpg, Sanfilippodytes pacificus (2ventral).jpg, Sanfilippodytes pacificus (3lateral).jpg, "
SEM-UBC COL-24021,Coleoptera/Dytiscidae/,"Dytiscus cordieri female (3lateral).jpg, Dytiscus cordieri female (1dorsal).jpg, Dytiscus cordieri female (2ventral).jpg, "
SEM-UBC COL-24077,Coleoptera/Dytiscidae/,"Coelambus semivittatus (2ventral).jpg, Coelambus semivittatus (3lateral).jpg, Coelambus semivittatus (1dorsal).jpg, "
SEM-UBC COL-24006,Coleoptera/Dytiscidae/,"Colymbetes dahuricus female (2ventral).jpg, Colymbetes dahuricus female (1dorsal).jpg, Colymbetes dahuricus female (3lateral).jpg, "
SEM-UBC COL-24078,Coleoptera/Dytiscidae/,"Coelambus suturalis (3lateral).jpg, Coelambus suturalis (1dorsal).jpg, Coelambus suturalis (2ventral).jpg, "
SEM-UBC COL-22393,Coleoptera/Dytiscidae/,"Agabus thomsoni (3lateral).jpg, Agabus thomsoni (1dorsal).jpg, Agabus thomsoni (2ventral).jpg, "
SEM-UBC COL-2141,Coleoptera/Dytiscidae/,"Platambus sculpturellus (1dorsal).jpg, Platambus sculpturellus (3lateral) .jpg, Agabinus sculpturellus (2ventral).jpg, Platambus sculpturellus (2ventral).jpg, Agabinus sculpturellus (1dorsal).jpg, Agabinus sculpturellus (3lateral).jpg, "
SEM-UBC COL-24088,Coleoptera/Dytiscidae/,"Ilybius subaeneus (3lateral).jpg, Ilybius subaeneus (1dorsal).jpg, Ilybius subaeneus (2ventral).jpg, "
SEM-UBC COL-24033,Coleoptera/Dytiscidae/,"Graphoderus perplexus male (3lateral).jpg, Graphoderus perplexus male (1dorsal).jpg, Graphoderus perplexus male (2ventral).jpg, "
SEM-UBC COL-24040,Coleoptera/Dytiscidae/,"Hydroporus dentellus (1dorsal).jpg, Hydroporus dentellus (2ventral).jpg, Hydroporus dentellus (3lateral).jpg, "
SEM-UBC COL-24085,Coleoptera/Dytiscidae/,"Ilybius picipes (3lateral).jpg, Ilybius picipes (1dorsal).jpg, Ilybius picipes (2ventral).jpg, "
SEM-UBC COL-24105,Coleoptera/Dytiscidae/,"Oreodytes picturatus (3lateral).jpg, Oreodytes picturatus (1dorsal).jpg, Oreodytes picturatus (2ventral).jpg, "
SEM-UBC COL-22419,Coleoptera/Dytiscidae/,"Ilybius wasastjernae (3lateral).jpg, Ilybius wasastjernae (2ventral).jpg, Ilybius wasastjernae (1dorsal).jpg, "
SEM-UBC COL-24076,Coleoptera/Dytiscidae/,"Hygrotus sayi (3lateral).jpg, Hygrotus sayi (2ventral).jpg, Hygrotus sayi (1dorsal).jpg, "
SEM-UBC COL-20090,Coleoptera/Dytiscidae/,"Agabus audeni (1dorsal).jpg, Agabus audeni (3lateral).jpg, Agabus audeni (2ventral).jpg, "
SEM-UBC COL-24044,Coleoptera/Dytiscidae/,"Hydroporus longiusculus (3lateral).jpg, Hydroporus longiusculus (1dorsal).jpg, Hydroporus longiusculus (2ventral).jpg, "
SEM-UBC COL-24094,Coleoptera/Dytiscidae/,"Nebrioporus macronychus (2ventral).jpg, Nebrioporus macronychus (1dorsal).jpg, Nebrioporus macronychus (3lateral).jpg, "
SEM-UBC COL-22844,Coleoptera/Dytiscidae/,"Ilybius churchillensis (2ventral).jpg, Ilybius churchillensis (1dorsal).jpg, Ilybius churchillensis (3lateral).jpg, "
SEM-UBC COL-4471,Coleoptera/Dytiscidae/,"Agabus fuscipennis (2ventral).jpg, Agabus fuscipennis (3lateral).jpg, Agabus fuscipennis (1dorsal).jpg, "
SEM-UBC COL-24060,Coleoptera/Dytiscidae/,"Hydroporus transpunctatus (3lateral).jpg, Hydroporus transpunctatus (1dorsal).jpg, Hydroporus transpunctatus (2ventral).jpg, "
SEM-UBC COL-4966,Coleoptera/Dytiscidae/,"Agabus obliteratus female (3lateral).jpg, Agabus obliteratus female (1dorsal).jpg, Agabus obliteratus female (2ventral).jpg, "
SEM-UBC COL-22941,Coleoptera/Dytiscidae/,"Ilybius vittiger (1dorsal).jpg, Ilybius vittiger (3lateral).jpg, Ilybius vittiger (2ventral).jpg, "
SEM-UBC COL-24107,Coleoptera/Dytiscidae/,"Oreodytes scitulus scitulus (1dorsal).jpg, Oreodytes scitulus scitulus (2ventral).jpg, Oreodytes scitulus scitulus (3lateral).jpg, "
SEM-UBC COL-24103,Coleoptera/Dytiscidae/,"Oreodytes laevis (2ventral).jpg, Oreodytes laevis (1dorsal).jpg, Oreodytes laevis (3lateral).jpg, "
SEM-UBC COL-24015,Coleoptera/Dytiscidae/,"Desmopachria convexa (2ventral).jpg, Desmopachria convexa (1dorsal).jpg, Desmopachria convexa (3lateral).jpg, "
SEM-UBC COL-23190,Coleoptera/Dytiscidae/,"Agabus pisobius female (1dorsal).jpg, Agabus pisobius female (2ventral).jpg, Agabus pisobius female (3lateral).jpg, "
SEM-UBC COL-23232,Coleoptera/Dytiscidae/,"Agabus semipunctatus (2ventral).jpg, Agabus semipunctatus (1dorsal).jpg, Agabus semipunctatus (3lateral).jpg, "
SEM-UBC COL-24026,Coleoptera/Dytiscidae/,"Dytiscus hatchi male (3lateral).jpg, Dytiscus hatchi male (1dorsal).jpg, Dytiscus hatchi male (2ventral).jpg, "
SEM-UBC COL-24029,Coleoptera/Dytiscidae/,"Dytiscus marginicollis female (2ventral).jpg, Dytiscus marginicollis female (1dorsal).jpg, Dytiscus marginicollis female (3lateral).jpg, "
SEM-UBC COL-4479,Coleoptera/Dytiscidae/,"Agabus gagates (1dorsal) SEM-UBC COL-4479.jpg, Agabus gagates (3lateral) SEM-UBC COL-4479.jpg, Agabus gagates (2ventral) SEM-UBC COL-4479.jpg, "
SEM-UBC COL-4418,Coleoptera/Dytiscidae/,"Agabus elongatus (3lateral).jpg, Agabus elongatus (2ventral).jpg, Agabus elongatus (1dorsal).jpg, "
SEM-UBC COL-4876,Coleoptera/Dytiscidae/,"Agabus moestus female (2ventral).jpg, Agabus moestus female (1dorsal).jpg, Agabus moestus female (3lateral).jpg, "
SEM-UBC COL-22610,Coleoptera/Dytiscidae/,"Hydroporus larsoni (2ventral).jpg, Hydroporus larsoni (3lateral).jpg, Hydroporus larsoni (1dorsal).jpg, "
SEM-UBC COL-22773,Coleoptera/Dytiscidae/,"Coelambus sellatus (3lateral).jpg, Coelambus sellatus (2ventral).jpg, Coelambus sellatus (1dorsal) .jpg, "
SEM-UBC COL-24010,Coleoptera/Dytiscidae/,"Colymbetes exaratus female (1dorsal).jpg, Colymbetes exaratus female (2ventral).jpg, Colymbetes exaratus female (3lateral).jpg, "
SEM-UBC COL-2568,Coleoptera/Dytiscidae/,"Agabus bicolor (2ventral).jpg, Agabus bicolor (3lateral).jpg, Agabus bicolor (1dorsal).jpg, "
SEM-UBC COL-24057,Coleoptera/Dytiscidae/,"Hydroporus tademus female (2ventral).jpg, Hydroporus tademus female (3lateral).jpg, Hydroporus tademus female (1dorsal).jpg, "
SEM-UBC COL-24118,Coleoptera/Dytiscidae/,"Sanfilippodytes edwardsi (2ventral).jpg, Sanfilippodytes edwardsi (1dorsal).jpg, Sanfilippodytes edwardsi (3lateral).jpg, "
SEM-UBC COL-24048,Coleoptera/Dytiscidae/,"Hydroporus obscurus (2ventral).jpg, Hydroporus obscurus (1dorsal).jpg, Hydroporus obscurus (3lateral).jpg, "
SEM-UBC COL-32506,Coleoptera/Dytiscidae/,"Ilybius oblitus (1dorsal) SEM-UBC COL-32506.jpg, Ilybius oblitus (2ventral) SEM-UBC COL-32506.jpg, Ilybius oblitus (3lateral) SEM-UBC COL-32506.jpg, Ilybius oblitus (4front) SEM-UBC COL-32506.jpg, "
SEM-UBC COL-2414,Coleoptera/Dytiscidae/,"Agabus approximatus (1dorsal).jpg, Agabus approximatus (2ventral).jpg, Agabus approximatus (3lateral).jpg, "
SEM-UBC COL-23657,Coleoptera/Dytiscidae/,"Agabus strigulosus (3lateral).jpg, Agabus strigulosus (1dorsal).jpg, Agabus strigulosus (2ventral).jpg, "
SEM-UBC COL-24032,Coleoptera/Dytiscidae/,"Graphoderus occidentalis female (1dorsal).jpg, Graphoderus occidentalis female (3lateral).jpg, Graphoderus occidentalis female (2ventral).jpg, "
SEM-UBC COL-23412,Coleoptera/Dytiscidae/,"Agabus smithi (1dorsal).jpg, Agabus smithi (3lateral).jpg, Agabus smithi (2ventral).jpg, "
SEM-UBC COL-23222,Coleoptera/Dytiscidae/,"Agabus punctulatus (3lateral).jpg, Agabus punctulatus (2ventral).jpg, Agabus punctulatus (1dorsal).jpg, "
SEM-UBC COL-24062,Coleoptera/Dytiscidae/,"Coelambus compar (2ventral).jpg, Coelambus compar (3lateral).jpg, Coelambus compar (1dorsal).jpg, "
SEM-UBC COL-24004,Coleoptera/Dytiscidae/,"Ilybius versimilis (1dorsal).jpg, Ilybius versimilis (2ventral).jpg, Ilybius versimilis (3lateral).jpg, "
SEM-UBC COL-4609,Coleoptera/Dytiscidae/,"Ilybius hypomelas female (3lateral).jpg, Ilybius hypomelas female (1dorsal).jpg, Ilybius hypomelas female (2ventral).jpg, "
SEM-UBC COL-24108,Coleoptera/Dytiscidae/,"Oreodytes snoqualmie (3lateral).jpg, Oreodytes snoqualmie (2ventral).jpg, Oreodytes snoqualmie (1dorsal).jpg, "
SEM-UBC COL-24017,Coleoptera/Dytiscidae/,"Dytiscus alaskanus female (3lateral).jpg, Dytiscus alaskanus female (2ventral).jpg, Dytiscus alaskanus female (1dorsal).jpg, "
SEM-UBC COL-24020,Coleoptera/Dytiscidae/,"Dytiscus cordieri male (1dorsal).jpg, Dytiscus cordieri male (2ventral).jpg, Dytiscus cordieri male (3lateral).jpg, "
SEM-UBC COL-2525,Coleoptera/Dytiscidae/,"Agabus austinii male (2ventral).jpg, Agabus austinii male (1dorsal).jpg, Agabus austinii male (3lateral).jpg, "
SEM-UBC COL-22675,Coleoptera/Dytiscidae/,"Hydroporus rectus (2ventral).jpg, Hydroporus rectus (1dorsal).jpg, Hydroporus rectus (3lateral).jpg, "
SEM-UBC COL-24056,Coleoptera/Dytiscidae/,"Hydroporus tademus male (3lateral).jpg, Hydroporus tademus male (1dorsal).jpg, Hydroporus tademus male (2ventral).jpg, "
SEM-UBC COL-4750,Coleoptera/Dytiscidae/,"Agabus lutosus female (2ventral).jpg, Agabus lutosus female (1dorsal).jpg, Agabus lutosus female (3lateral).jpg, "
SEM-UBC COL-24106,Coleoptera/Dytiscidae/,"Oreodytes quadrimaculatus (2ventral).jpg, Oreodytes quadrimaculatus (3lateral).jpg, Oreodytes quadrimaculatus (1dorsal).jpg, "
SEM-UBC COL-23151,Coleoptera/Dytiscidae/,"Agabus phaeopterus (3lateral).jpg, Agabus phaeopterus (1dorsal).jpg, Agabus phaeopterus (2ventral).jpg, "
SEM-UBC COL-2585,Coleoptera/Dytiscidae/,"Agabus bifarius (3lateral).jpg, Agabus bifarius (2ventral).jpg, Agabus bifarius (1dorsal).jpg, "
SEM-UBC COL-24055,Coleoptera/Dytiscidae/,"Hydroporus striola (3lateral).jpg, Hydroporus striola (2ventral).jpg, Hydroporus striola (1dorsal).jpg, "
SEM-UBC COL-24098,Coleoptera/Dytiscidae/,"Neoscutopterus augustus female (3lateral).jpg, Neoscutopterus augustus female (1dorsal).jpg, Neoscutopterus augustus female (2ventral).jpg, "
SEM-UBC COL-24096,Coleoptera/Dytiscidae/,"Neoporus superioris (1dorsal).jpg, Neoporus superioris (3lateral).jpg, Neoporus superioris (2ventral).jpg, "
SEM-UBC COL-24072,Coleoptera/Dytiscidae/,"Coelambus patruelis (1dorsal).jpg, Coelambus patruelis (3lateral).jpg, Coelambus patruelis (2ventral).jpg, "
SEM-UBC COL-32509,Coleoptera/Dytiscidae/,"Neoporus dimidiatus (2ventral) SEM-UBC COL-32509.jpg, Neoporus dimidiatus (3lateral) SEM-UBC COL-32509.jpg, Neoporus dimidiatus (1dorsal) SEM-UBC COL-32509.jpg, "
SEM-UBC COL-24087,Coleoptera/Dytiscidae/,"Ilybius quadrimaculatus (1dorsal).jpg, Ilybius quadrimaculatus (3lateral).jpg, Ilybius quadrimaculatus (2ventral).jpg, "
SEM-UBC COL-2113,Coleoptera/Dytiscidae/,"Acilius semisulcatus male (2ventral) .jpg, Acilius semisulcatus male (1dorsal) .jpg, Acilius semisulcatus male (3lateral) .jpg, "
SEM-UBC COL-24041,Coleoptera/Dytiscidae/,"Hydroporus despectus (1dorsal).jpg, Hydroporus despectus (3lateral).jpg, Hydroporus despectus (2ventral).jpg, "
SEM-UBC COL-24002,Coleoptera/Dytiscidae/,"Agabus triton (3lateral).jpg, Agabus triton (2ventral).jpg, Agabus triton (1dorsal).jpg, "
SEM-UBC COL-24073,Coleoptera/Dytiscidae/,"Coelambus picatus (3lateral).jpg, Coelambus picatus (2ventral).jpg, Coelambus picatus (1dorsal).jpg, "
SEM-UBC COL-22720,Coleoptera/Dytiscidae/,"Coelambus marklini (1dorsal).jpg, Coelambus marklini (2ventral).jpg, Coelambus marklini (3lateral).jpg, "
SEM-UBC COL-20089,Coleoptera/Dytiscidae/,"Agabus ancillus (3lateral).jpg, Agabus ancillus (2ventral).jpg, Agabus ancillus (1dorsal) .jpg, "
SEM-UBC COL-24012,Coleoptera/Dytiscidae/,"Colymbetes sculptilis female (3lateral).jpg, Colymbetes sculptilis female (2ventral).jpg, Colymbetes sculptilis female (1dorsal).jpg, "
SEM-UBC COL-24114,Coleoptera/Dytiscidae/,"Rhantus suturellus female (3lateral).jpg, Rhantus suturellus female (1dorsal).jpg, Rhantus suturellus female (2ventral).jpg, "
SEM-UBC COL-24109,Coleoptera/Dytiscidae/,"Rhantus binotatus (2ventral).jpg, Rhantus binotatus (4front).jpg, Rhantus binotatus (3lateral).jpg, Rhantus binotatus (1dorsal).jpg, "
SEM-UBC COL-4484,Coleoptera/Dytiscidae/,"Agabus griseipennis (1dorsal).jpg, Agabus griseipennis (3lateral).jpg, Agabus griseipennis (2ventral).jpg, "
SEM-UBC COL-4622,Coleoptera/Dytiscidae/,"Agabus infuscatus (1dorsal).jpg, Agabus infuscatus (3lateral).jpg, Agabus infuscatus (2ventral).jpg, "
SEM-UBC COL-24050,Coleoptera/Dytiscidae/,"Hydroporus pervicinus (1dorsal).jpg, Hydroporus pervicinus (2ventral).jpg, Hydroporus pervicinus (3lateral).jpg, "
SEM-UBC COL-2156,Coleoptera/Dytiscidae/,"Agabus antennatus (2ventral).jpg, Agabus antennatus (3lateral).jpg, Agabus antennatus (1dorsal).jpg, "
SEM-UBC COL-24079,Coleoptera/Dytiscidae/,"Coelambus tumidiventris (3lateral).jpg, Coelambus tumidiventris (1dorsal).jpg, Coelambus tumidiventris (2ventral).jpg, "
SEM-UBC COL-24110,Coleoptera/Dytiscidae/,"Rhantus consimilis (2ventral).jpg, Rhantus consimilis (3lateral).jpg, Rhantus consimilis (1dorsal).jpg, "
SEM-UBC COL-33423,Coleoptera/Dytiscidae/,"Dytiscus marginalis (3lateral) SEM-UBC COL-33423.jpg, Dytiscus marginalis (2ventral) SEM-UBC COL-33423.jpg, Dytiscus marginalis (1dorsal) SEM-UBC COL-33423.jpg, "
SEM-UBC COL-24068,Coleoptera/Dytiscidae/,"Coelambus masculinus (2ventral).jpg, Coelambus masculinus (1dorsal).jpg, Coelambus masculinus (3lateral).jpg, "
SEM-UBC COL-24083,Coleoptera/Dytiscidae/,"Ilybius discedens (2ventral).jpg, Ilybius discedens (1dorsal).jpg, Ilybius discedens (3lateral).jpg, "
SEM-UBC COL-2066,Coleoptera/Dytiscidae/,"Agabus ajax female (1dorsal).jpg, Agabus ajax female (2ventral).jpg, Agabus ajax female (3lateral).jpg, "
SEM-UBC COL-24071,Coleoptera/Dytiscidae/,"Coelambus obscureplagiatus female (3lateral).jpg, Coelambus obscureplagiatus female (2ventral).jpg, Coelambus obscureplagiatus female (1dorsal).jpg, "
SEM-UBC COL-24101,Coleoptera/Dytiscidae/,"Oreodytes congruus (3lateral).jpg, Oreodytes congruus (2ventral).jpg, Oreodytes congruus (1dorsal).jpg, "
SEM-UBC COL-24042,Coleoptera/Dytiscidae/,"Hydroporus fortis (2ventral).jpg, Hydroporus fortis (1dorsal).jpg, Hydroporus fortis (3lateral).jpg, "
SEM-UBC COL-24022,Coleoptera/Dytiscidae/,"Dytiscus dauricus male (4front).jpg, Dytiscus dauricus male (3lateral).jpg, Dytiscus dauricus male (1dorsal).jpg, Dytiscus dauricus male (2ventral).jpg, "
SEM-UBC COL-24090,Coleoptera/Dytiscidae/,"Laccophilus maculosus (2ventral).jpg, Laccophilus maculosus (3lateral).jpg, Laccophilus maculosus (1dorsal).jpg, "
SEM-UBC COL-24100,Coleoptera/Dytiscidae/,"Oreodytes angustior (2ventral).jpg, Oreodytes angustior (1dorsal).jpg, Oreodytes angustior (3lateral).jpg, "
SEM-UBC COL-24092,Coleoptera/Dytiscidae/,"Liodessus obscurellus (3lateral).jpg, Liodessus obscurellus (1dorsal).jpg, Liodessus obscurellus (2ventral).jpg, "
SEM-UBC COL-24008,Coleoptera/Dytiscidae/,"Colymbetes densus female (1dorsal).jpg, Colymbetes densus female (2ventral).jpg, Colymbetes densus female (3lateral).jpg, "
SEM-UBC COL-24066,Coleoptera/Dytiscidae/,"Hygrotus intermedius (1dorsal).jpg, Hygrotus intermedius (3lateral).jpg, Hygrotus intermedius (2ventral).jpg, "
SEM-UBC COL-4412,Coleoptera/Dytiscidae/,"Ilybius discors female (1dorsal).jpg, Ilybius discors female (2ventral).jpg, Ilybius discors female (3lateral).jpg, "
SEM-UBC COL-24075,Coleoptera/Dytiscidae/,"Coelambus salinarius (3lateral).jpg, Coelambus salinarius (1dorsal).jpg, Coelambus salinarius (2ventral).jpg, "
SEM-UBC COL-24058,Coleoptera/Dytiscidae/,"Hydroporus tartaricus (1dorsal).jpg, Hydroporus tartaricus (2ventral).jpg, Hydroporus tartaricus (3lateral).jpg, "
SEM-UBC COL-4325,Coleoptera/Dytiscidae/,"Agabus canadensis (2ventral).jpg, Agabus canadensis (1dorsal).jpg, Agabus canadensis (3lateral).jpg, "
SEM-UBC COL-4395,Coleoptera/Dytiscidae/,"Agabus discolor male (3lateral).jpg, Agabus discolor male (1dorsal).jpg, Agabus discolor male (2ventral).jpg, "
